Score,Rank,Percentile
552.5802404316074,11.0,0.25724976613657624
518.2734761955041,2076.0,48.55004677268475
512.1050761955041,2760.0,64.54630495790458
527.660587037327,981.0,22.94200187090739
521.8101761955041,1626.0,38.026192703461184
528.3775261955042,909.0,21.258185219831617
523.3589381652749,1463.0,34.21421889616464
500.055126195504,3766.0,88.07296538821329
523.866532626927,1401.0,32.76426566884939
516.2163004905939,2333.0,54.56033676333022
511.9072261955041,2784.0,65.10757717492984
519.619026195504,1915.0,44.78484565014032
520.9023004905939,1736.0,40.598690364826936
522.7811992288699,1514.0,35.40692235734331
508.88126290303245,3103.0,72.56782039289055
510.7716261955041,2913.0,68.1244153414406
512.8418223721759,2688.0,62.86248830682881
516.220076195504,2332.0,54.53695042095417
524.495300490594,1327.0,31.033676333021514
517.883926195504,2127.0,49.742750233863426
507.6275717851041,3234.0,75.63143124415342
519.2430261955041,1954.0,45.69691300280636
518.217437037327,2082.0,48.69036482694107
499.640176195504,3787.0,88.56407857811038
520.7375761955041,1760.0,41.1599625818522
496.5458761955041,3919.0,91.6510757717493
521.2502624603646,1698.0,39.71000935453695
532.7155676897412,563.0,13.166510757717493
519.7180261955041,1896.0,44.340505144995326
538.7321601303704,248.0,5.799812909260991
505.07487619550403,3454.0,80.77642656688494
489.1199761955041,4130.0,96.58559401309635
523.0439761955041,1493.0,34.91580916744621
527.781833754875,966.0,22.591206735266603
497.80097619550406,3871.0,90.52853133769878
512.480526195504,2726.0,63.75116931711881
524.2936635246508,1354.0,31.66510757717493
534.0482624603648,484.0,11.318989710009355
516.6070761955041,2298.0,53.74181478016838
534.9009587998416,422.0,9.869036482694106
510.7513004905939,2914.0,68.14780168381665
520.4574587998418,1797.0,42.025257249766135
502.61282619550406,3636.0,85.03274087932647
517.7393004905939,2146.0,50.187090739008426
521.7797261955042,1630.0,38.11973807296539
511.281300490594,2861.0,66.90832553788587
510.97630049059404,2891.0,67.60991580916745
512.7643004905939,2695.0,63.026192703461184
516.7219087998417,2284.0,53.414405986903645
513.0186221001411,2668.0,62.394761459307766
522.6350761955041,1529.0,35.7577174929841
518.5818004905939,2032.0,47.52104770813845
508.1744261955041,3177.0,74.29840972871843
509.6966261955041,3017.0,70.55659494855004
528.7247587998418,867.0,20.27595884003742
503.7221261955041,3557.0,83.18521983161834
514.948676195504,2474.0,57.8578110383536
492.10062210014115,4062.0,94.9953227315248
532.7427087998417,560.0,13.096351730589337
516.6504826269271,2293.0,53.62488306828812
517.1173761955041,2232.0,52.19831618334892
515.728176195504,2388.0,55.8465855940131
498.3132256764134,3850.0,90.03741814780169
535.2664587998419,398.0,9.30776426566885
528.5327761955041,888.0,20.767072029934518
539.2563490070979,231.0,5.402245088868101
508.12662619550406,3184.0,74.4621141253508
507.64252619550405,3232.0,75.5846585594013
509.605026195504,3031.0,70.88400374181478
465.9432256764134,4275.0,99.97661365762394
506.77662374485544,3320.0,77.64265668849391
523.1205587998418,1485.0,34.728718428437794
518.582832626927,2031.0,47.4976613657624
524.1288992885475,1367.0,31.96913002806361
520.6054587998417,1780.0,41.62768942937324
506.00082619550403,3381.0,79.0692235734331
513.0149612583183,2670.0,62.44153414405987
528.6154587998417,880.0,20.5799812909261
518.2304612583182,2080.0,48.643592142188965
513.3608004905939,2628.0,61.45930776426567
545.4256587998418,82.0,1.9176800748362957
528.4731915215013,897.0,20.97754911131899
510.04880349127217,2976.0,69.5977549111319
510.1678111986409,2965.0,69.34050514499532
533.7115915215013,500.0,11.693171188026193
516.9452748728035,2253.0,52.68942937324602
515.3754125213416,2432.0,56.8755846585594
511.71630049059394,2804.0,65.5753040224509
522.8543761955041,1507.0,35.24321796071094
521.7103004905939,1640.0,38.353601496725915
531.5255915215014,639.0,14.943872778297473
527.6374761955041,990.0,23.15247895229186
519.6065490070979,1916.0,44.808231992516376
524.5201261955041,1322.0,30.91674462114125
503.72750879984176,3556.0,83.16183348924228
509.2478004905939,3074.0,71.88961646398504
517.519126195504,2177.0,50.91206735266604
513.953276195504,2565.0,59.98596819457437
516.9508261955041,2252.0,52.66604303086997
532.428994596698,584.0,13.657623947614594
543.8906635246508,115.0,2.6894293732460244
538.512744596698,256.0,5.9869036482694105
523.3693004905939,1462.0,34.19083255378859
522.2415904316074,1577.0,36.88026192703461
517.875376195504,2128.0,49.766136576239475
523.8887087998418,1396.0,32.647333956969135
532.8301761955041,555.0,12.979420018709073
534.1636611986409,473.0,11.061739943872778
533.9797445966979,490.0,11.45930776426567
509.8918261955041,2994.0,70.01870907390084
513.2526587998418,2641.0,61.763330215154355
525.2623004905939,1232.0,28.811973807296535
514.116783754875,2546.0,59.541627689429376
534.3085445966977,463.0,10.827876520112255
530.5115087998417,713.0,16.67446211412535
535.3349945966979,394.0,9.21421889616464
523.6189587998417,1432.0,33.489242282507014
523.3256490808722,1468.0,34.3311506080449
529.665494596698,791.0,18.498596819457436
500.1818761955041,3758.0,87.88587464920487
524.730444596698,1295.0,30.285313376987837
521.3853004905939,1679.0,39.26566884939196
530.8249587998417,682.0,15.949485500467727
504.40207619550415,3513.0,82.15622076707203
511.5307490808723,2824.0,66.04303086997194
500.2055761955041,3755.0,87.81571562207671
528.4156221001411,905.0,21.164639850327408
529.7797087998417,779.0,18.21796071094481
530.0082945966979,755.0,17.65668849391955
516.5777915215012,2303.0,53.858746492048645
503.7865990070979,3554.0,83.11506080449018
534.7827445966979,431.0,10.079513564078578
513.369676195504,2627.0,61.43592142188962
483.26822567641346,4209.0,98.43311506080448
549.885144596698,26.0,0.608044901777362
517.6907261955041,2156.0,50.420954162768936
518.9615837548749,1988.0,46.49204864359214
500.2155490070978,3754.0,87.79232927970065
520.5324990070978,1788.0,41.81478016838167
539.1667587998418,236.0,5.519176800748363
507.19852749738067,3284.0,76.80074836295603
518.365826195504,2061.0,48.199251637043965
521.917244596698,1610.0,37.65201122544434
530.7891945966979,686.0,16.043030869971936
542.3479611986409,148.0,3.4611786716557527
521.6091261955041,1650.0,38.58746492048644
530.2945087998417,723.0,16.908325537885872
522.8869990808722,1500.0,35.07951356407858
482.50322567641336,4217.0,98.62020579981291
536.786094596698,309.0,7.226379794200187
515.703226195504,2390.0,55.893358278765206
517.7058004905939,2154.0,50.37418147801683
538.5402945966979,254.0,5.940130963517306
534.8535087998416,423.0,9.89242282507016
536.4416445966978,329.0,7.694106641721235
480.8132256764134,4236.0,99.0645463049579
539.348044596698,229.0,5.3554724041159965
522.7600490808722,1517.0,35.47708138447147
520.3155490808722,1811.0,42.352666043030865
482.51322567641347,4216.0,98.59681945743685
517.4898004905939,2180.0,50.982226379794206
521.249205772611,1699.0,39.73339569691301
527.0157587998418,1040.0,24.321796071094482
522.3380990808722,1567.0,36.646398503274085
539.9765945966977,214.0,5.004677268475211
505.295687037327,3435.0,80.33208606173994
541.5191445966979,171.0,3.9990645463049574
483.4682256764134,4206.0,98.36295603367633
517.9529761955041,2119.0,49.555659494855
509.46492178510414,3046.0,71.23479887745556
532.2228217851042,593.0,13.868101028999064
480.91822567641344,4234.0,99.0177736202058
505.55830049059404,3415.0,79.8643592142189
511.14633262692706,2876.0,67.25912067352667
542.2834611986408,150.0,3.5079513564078577
503.83230049059404,3550.0,83.02151543498597
517.6778992885475,2157.0,50.44434050514499
477.9432256764134,4253.0,99.4621141253508
541.8204445966979,163.0,3.811973807296539
521.3639261955041,1682.0,39.33582787652011
515.6418004905939,2398.0,56.08044901777362
517.747326195504,2145.0,50.16370439663237
530.602337037327,710.0,16.604303086997195
513.1778370373271,2651.0,61.99719363891487
513.1552261955042,2653.0,62.04396632366698
509.75127619550403,3010.0,70.39289055191767
518.1698261955041,2089.0,48.85406922357343
537.1781445966977,297.0,6.9457436856875585
504.85327619550407,3478.0,81.3376987839102
479.2182256764134,4242.0,99.20486435921421
501.7853761955041,3686.0,86.20205799812909
521.5752261955041,1654.0,38.681010289990645
533.482800490594,516.0,12.067352666043032
526.9521261955041,1050.0,24.555659494855004
526.6837125213416,1082.0,25.30402245088868
517.356926195504,2194.0,51.30963517305893
485.49822567641337,4185.0,97.87184284377923
482.05822567641343,4221.0,98.71375116931712
529.4381087998416,814.0,19.036482694106642
525.113821785104,1252.0,29.279700654817585
531.6028490808721,635.0,14.850327408793266
493.82459900709785,4009.0,93.75584658559401
473.7382256764134,4268.0,99.81290926099157
509.95180049059394,2990.0,69.92516370439662
526.6615125213416,1086.0,25.39756782039289
526.3180990808721,1121.0,26.216089803554727
523.6836087998417,1422.0,33.25537885874649
516.8104625213416,2272.0,53.13376987839102
482.53322567641334,4215.0,98.57343311506081
522.5676990808722,1536.0,35.92142188961646
525.3609125213414,1216.0,28.4377923292797
522.8693125213415,1502.0,35.12628624883069
525.9812587998418,1149.0,26.87090739008419
480.9682256764134,4232.0,98.97100093545369
479.64822567641335,4241.0,99.18147801683817
524.8060490808722,1283.0,30.00467726847521
520.5971744911124,1781.0,41.6510757717493
487.0732256764134,4165.0,97.40411599625818
534.405044596698,457.0,10.68755846585594
509.9667624603648,2988.0,69.87839101964452
517.6428261955041,2162.0,50.561272217025255
476.2182256764134,4261.0,99.6492048643592
495.66822567641333,3959.0,92.58652946679139
522.7871125213416,1513.0,35.38353601496726
513.9158125213414,2568.0,60.056127221702525
522.5848087998418,1534.0,35.87464920486436
511.44637619550406,2831.0,66.2067352666043
518.7730737448554,2012.0,47.0533208606174
514.0032256764133,2555.0,59.752104770813844
508.24382449111243,3167.0,74.0645463049579
544.4496221001411,103.0,2.408793264733396
506.6846761955041,3327.0,77.80636108512628
521.7057625213415,1642.0,38.400374181478014
499.6839761955041,3785.0,88.51730589335828
487.7132256764134,4153.5,97.13517305893359
499.042826195504,3823.0,89.40598690364827
516.0123129030325,2354.0,55.05144995322732
508.2955761955041,3160.0,73.90084190832555
526.5905087998417,1095.0,25.60804490177736
519.7027261955042,1900.0,44.43405051449953
504.3477637066425,3517.0,82.24976613657624
512.0797798764869,2764.0,64.6398503274088
523.7924261955042,1408.0,32.92797006548176
527.0319261955042,1039.0,24.29840972871843
529.6658087998418,790.0,18.475210477081387
519.1990837548749,1960.0,45.83723105706268
522.2987490808722,1569.0,36.69317118802619
518.102300490594,2101.0,49.13470533208606
506.9654244911124,3308.0,77.36202057998129
480.27322567641346,4239.0,99.13470533208606
540.1296221001411,211.0,4.934518241347053
508.55776370664256,3136.0,73.33956969130028
477.9532256764134,4251.5,99.42703461178671
513.1277637066426,2657.0,62.13751169317119
516.1027637066426,2348.0,54.911131898971
523.6094990808722,1433.0,33.512628624883064
549.5646221001412,28.0,0.6548175865294669
526.0234744911123,1147.0,26.824134705332085
504.6932256764134,3488.0,81.57156220767072
513.2453004905939,2643.0,61.81010289990645
478.3232256764134,4249.0,99.36856875584658
516.6199490808722,2296.0,53.69504209541628
496.1102445966979,3942.0,92.18896164639851
529.3621587998417,817.0,19.106641721234798
511.611800490594,2817.0,65.87932647333957
523.1969217851041,1478.0,34.565014031805426
511.05452449111243,2885.0,67.46959775491113
502.63822567641336,3635.0,85.00935453695043
518.836300490594,2007.0,46.93638914873714
540.4396221001412,199.0,4.653882132834425
518.8606490808721,2002.0,46.81945743685688
534.7938587998417,430.0,10.056127221702525
523.7132624603647,1418.0,33.161833489242284
489.4882256764134,4123.0,96.42188961646399
485.4927637066426,4186.0,97.89522918615529
512.3682256764133,2731.0,63.86810102899907
509.00652449111243,3090.0,72.26379794200187
519.703849080872,1898.0,44.38727782974743
536.1177087998418,353.0,8.255378858746493
492.77322567641346,4047.0,94.644527595884
525.5360490808721,1192.0,27.876520112254443
519.2375658902041,1956.0,45.74368568755847
504.7081744911124,3485.0,81.50140318054257
528.6351490808722,877.0,20.509822263797943
524.4578587998416,1337.0,31.267539756782035
526.4120415215014,1114.0,26.052385406922358
526.255444596698,1129.0,26.403180542563142
496.15322567641334,3937.0,92.07202993451824
516.5913004905939,2301.0,53.81197380729654
493.9832256764134,4004.0,93.63891487371376
526.225300490594,1131.0,26.44995322731525
523.7589490808722,1412.0,33.02151543498597
541.0561601303702,186.0,4.349859681945744
531.8397624603648,614.0,14.359214218896167
518.0998034912722,2102.0,49.15809167446211
518.1070990808722,2099.0,49.08793264733396
526.4217587998418,1112.0,26.00561272217025
525.2982624603648,1225.0,28.648269410664174
490.29322567641344,4100.5,95.89569691300281
522.3947415215014,1557.0,36.41253507951356
493.9882256764134,4003.0,93.6155285313377
512.6251244911123,2709.0,63.35360149672591
509.3734244911124,3061.0,71.58559401309635
487.26822567641346,4158.0,97.24041159962582
523.0572087998416,1491.0,34.869036482694106
527.1119255752178,1035.0,24.204864359214216
509.29523262692715,3068.0,71.74929840972872
543.7800782290298,116.0,2.7128157156220767
499.76822567641335,3779.0,88.37698783910196
503.236532626927,3589.0,83.933582787652
508.6333744911124,3129.0,73.17586529466791
523.8776587998417,1400.0,32.74087932647334
490.01322567641336,4107.0,96.04770813844715
517.5935415215013,2170.0,50.748362956033674
485.8632256764134,4181.0,97.77829747427502
556.2911601303703,2.0,0.04677268475210477
532.3246087998416,587.0,13.72778297474275
500.3432256764134,3749.0,87.6753975678204
508.62142449111235,3130.0,73.19925163704397
489.99822567641337,4109.0,96.09448082319925
529.7656261955042,780.0,18.24134705332086
537.2134326269271,296.0,6.922357343311505
520.4924490808722,1792.0,41.90832553788588
490.7532256764135,4090.0,95.65014031805426
506.3403244911124,3352.0,78.39101964452759
544.3696221001412,105.0,2.4555659494855004
521.7626990808722,1635.0,38.23666978484565
525.4598087998418,1203.0,28.133769878391018
502.3228629030326,3657.0,85.52385406922357
491.12322567641337,4083.0,95.48643592142189
488.1082256764134,4147.0,96.98316183348923
509.8579244911123,2999.0,70.1356407857811
506.962800490594,3309.0,77.38540692235735
546.0146221001411,67.0,1.56688493919551
512.8800244911124,2687.0,62.83910196445276
486.6982256764134,4174.0,97.61459307764265
528.5396221001412,887.0,20.743685687558468
505.04083375487494,3459.0,80.8933582787652
507.4266261955041,3257.0,76.16931711880261
516.0262244911123,2352.0,55.00467726847521
503.452983754875,3575.0,83.60617399438728
478.39822567641335,4248.0,99.34518241347054
549.3546221001411,30.0,0.7015902712815716
481.2432256764134,4228.0,98.87745556594949
519.4673990808722,1931.0,45.159027128157156
512.8948244911123,2685.0,62.79232927970065
544.4846221001411,101.0,2.362020579981291
528.7069587998418,870.0,20.346117867165574
536.5871601303703,321.0,7.507015902712816
520.5296490808721,1789.0,41.838166510757716
552.4461601303703,14.0,0.32740879326473343
510.65322567641346,2926.0,68.42843779232928
518.4034744911123,2052.0,47.9887745556595
541.9201587998417,160.0,3.7418147801683816
487.2332256764134,4160.0,97.28718428437793
539.5644087998418,224.0,5.238540692235735
523.2533744911124,1471.0,34.401309635173064
547.9686826269271,47.0,1.099158091674462
484.00822567641336,4199.0,98.19925163704397
483.6082256764134,4203.0,98.29279700654817
531.4137087998416,646.0,15.10757717492984
520.6617087998418,1773.0,41.46398503274088
535.5324445966979,385.0,9.003741814780168
528.3201601303704,914.0,21.37511693171188
496.62822567641336,3917.0,91.60430308699719
491.49822567641337,4075.0,95.29934518241348
540.5596635246507,197.0,4.60710944808232
522.0406034912721,1597.0,37.34798877455566
484.6932256764133,4192.0,98.0355472404116
520.5608004905939,1786.0,41.76800748362956
530.8181601303703,684.0,15.99625818521983
497.7382256764134,3875.0,90.622076707203
541.0467490070979,187.0,4.373246024321796
481.8482256764134,4222.0,98.73713751169318
521.0534587998417,1722.0,40.271281571562206
491.2232256764134,4080.0,95.41627689429373
527.1354087998417,1033.0,24.158091674462113
486.50822567641336,4176.0,97.66136576239475
509.30819459669794,3066.0,71.70252572497662
511.7139979658467,2806.0,65.622076707203
546.7423782290298,61.0,1.4265668849391955
543.6433087998416,119.0,2.7829747427502336
487.14322567641335,4163.0,97.35734331150609
521.9113004905939,1612.0,37.69878391019644
509.9864490070979,2981.0,69.71468662301216
541.4941601303703,174.0,4.069223573433115
524.0197587998417,1381.0,32.29653882132835
502.04380049059404,3673.0,85.89803554724041
484.02322567641335,4198.0,98.17586529466791
520.2076087998418,1830.0,42.797006548175865
538.8691601303703,242.0,5.659494855004677
517.1326587998417,2228.0,52.104770813844716
476.28822567641333,4259.0,99.60243217960712
521.7817624603648,1629.0,38.09635173058933
503.7159244911125,3558.0,83.2086061739944
510.0879357146264,2971.0,69.48082319925165
517.2292533821411,2214.0,51.777362020579986
494.0982256764134,3999.5,93.53367633302152
508.3382256764134,3152.0,73.71375116931712
527.9537624603648,952.0,22.26379794200187
512.1422624603648,2754.0,64.40598690364827
534.4541601303703,454.0,10.617399438727784
524.1039717851041,1370.0,32.039289055191766
539.7906492288699,217.0,5.074836295603367
528.5252826269269,889.0,20.79045837231057
516.5173990070979,2306.0,53.928905519176794
503.62517731835743,3565.0,83.37231057062675
509.55322567641343,3037.0,71.02432179607109
521.775387037327,1632.0,38.16651075771749
527.5098761955041,999.0,23.362956033676333
520.0042624603647,1863.0,43.568755846585596
506.996776195504,3306.0,77.31524789522919
520.3169273183574,1810.0,42.329279700654816
505.79367619550413,3402.0,79.56033676333021
542.4311601303704,144.0,3.367633302151544
506.14676636740353,3370.0,78.81197380729654
509.83437619550403,3000.0,70.15902712815716
508.0325744911125,3194.0,74.69597754911132
492.8632256764134,4043.0,94.5509822263798
511.38047449111235,2838.0,66.37043966323667
509.98007449111236,2984.0,69.78484565014031
508.16692619550395,3179.0,74.34518241347054
533.2665295897846,532.0,12.441534144059869
489.4532256764134,4124.0,96.44527595884004
507.5233244911124,3245.0,75.88868101029
513.0403761955041,2664.0,62.30121608980356
514.8655217851042,2485.0,58.115060804490184
536.1281795897845,352.0,8.23199251637044
517.8037244911123,2136.0,49.953227315247894
512.587076195504,2715.0,63.49391955098223
483.6782256764133,4201.0,98.24602432179607
505.9123737448554,3388.0,79.23292797006548
516.702976195504,2288.0,53.50795135640786
495.88322567641336,3953.0,92.44621141253508
510.67610571997045,2923.0,68.35827876520112
504.69202619550407,3489.0,81.59494855004678
525.3082015548799,1223.0,28.601496725912067
507.02112619550405,3303.0,77.24508886810104
486.9732256764134,4168.0,97.47427502338635
513.105226195504,2659.0,62.18428437792329
508.6791244911124,3123.0,73.0355472404116
507.2864761955041,3274.0,76.56688493919552
509.2362744911125,3076.0,71.93638914873713
513.002126195504,2673.0,62.51169317118802
519.3343744911124,1941.0,45.39289055191768
522.200126195504,1581.0,36.973807296538816
517.4127244911124,2186.0,51.12254443405051
526.1238945966979,1142.0,26.707202993451823
519.6437244911124,1912.0,44.71468662301216
526.7333415215013,1076.0,25.16370439663237
522.5101625213416,1544.0,36.10851262862489
527.1027624603647,1036.0,24.22825070159027
506.8379761955041,3314.0,77.5023386342376
528.178300490594,933.0,21.819457436856876
511.7507244911124,2802.0,65.52853133769878
513.1158004905939,2658.0,62.16089803554724
516.8228744911124,2269.0,53.063610851262865
529.3563284618367,819.0,19.153414405986904
513.2044244911124,2647.0,61.90364826941066
537.3808004905939,291.0,6.805425631431245
527.5796221001411,992.0,23.199251637043965
511.8672015548799,2792.0,65.29466791393827
543.9496221001411,112.0,2.6192703461178675
545.2996221001412,84.0,1.9644527595884003
507.20307449111243,3283.0,76.77736202057999
545.9496221001411,69.0,1.6136576239476148
533.2212826269271,538.0,12.581852198316184
508.4028744911124,3149.0,73.64359214218896
515.2478244911124,2452.0,57.343311506080454
515.2231744911124,2455.0,57.41347053320861
530.0110326269271,754.0,17.633302151543496
524.832432626927,1280.0,29.934518241347053
522.341633754875,1565.0,36.599625818521986
524.684283754875,1300.0,30.402245088868103
528.6616221001411,876.0,20.48643592142189
542.8370904316075,134.0,3.13376987839102
539.1950370373271,235.0,5.49579045837231
526.7867624603647,1070.0,25.023386342376053
533.9929326269271,487.0,11.38914873713751
520.2650261955041,1822.0,42.60991580916745
525.404782626927,1210.0,28.297474275023387
543.891787037327,114.0,2.666043030869972
527.8203004905939,963.0,22.521047708138447
532.5409261955042,572.0,13.376987839101965
527.5146221001412,998.0,23.33956969130028
526.893400490594,1057.0,24.719363891487372
523.6896221001412,1420.0,33.20860617399439
521.26329922887,1695.0,39.639850327408794
534.765587037327,432.0,10.102899906454631
524.6196221001411,1310.0,30.636108512628624
518.9753901988006,1984.0,46.39850327408793
540.2246221001411,207.5,4.85266604303087
539.7442870373269,218.0,5.09822263797942
544.2346221001411,107.0,2.5023386342376055
516.0959404316075,2349.0,54.93451824134705
520.6500990070979,1774.0,41.487371375116936
516.7613401988007,2278.0,53.274087932647326
548.1768990070979,43.0,1.0056127221702527
554.6869370373271,4.0,0.09354536950420954
535.9363004905939,362.0,8.465855940130963
551.866087037327,16.0,0.37418147801683815
550.6564990070979,22.0,0.5144995322731525
547.524837037327,52.0,1.216089803554724
553.8788415215013,5.0,0.11693171188026193
544.205187037327,109.0,2.54911131898971
548.174137037327,44.0,1.028999064546305
539.0437624603647,238.0,5.565949485500467
535.4468370373271,389.0,9.097287184284378
527.3658870373271,1013.0,23.690364826941064
520.4542282290297,1799.0,42.07202993451824
516.957800490594,2251.0,52.642656688493915
538.9646870373269,240.0,5.612722170252573
545.917287037327,71.0,1.6604303086997194
542.161537037327,151.0,3.5313376987839105
529.236300490594,829.0,19.387277829747426
545.928037037327,70.0,1.637043966323667
527.4617624603648,1004.0,23.479887745556596
545.0427870373271,88.0,2.05799812909261
534.2793284618366,465.0,10.874649204864358
513.659876195504,2600.0,60.804490177736206
533.723537037327,499.0,11.66978484565014
519.0713004905939,1969.0,46.04770813844715
